userId,movieId,rating,title,totalRatingCount
217,1127,4.0,"Abyss, The (1989)",62
266,1127,4.0,"Abyss, The (1989)",62
271,1127,2.5,"Abyss, The (1989)",62
288,1127,3.0,"Abyss, The (1989)",62
294,1127,2.0,"Abyss, The (1989)",62
298,1127,4.0,"Abyss, The (1989)",62
303,1127,3.5,"Abyss, The (1989)",62
312,1127,4.0,"Abyss, The (1989)",62
313,1127,3.0,"Abyss, The (1989)",62
325,1127,4.0,"Abyss, The (1989)",62
345,1127,3.5,"Abyss, The (1989)",62
368,1127,4.0,"Abyss, The (1989)",62
372,1127,4.0,"Abyss, The (1989)",62
377,1127,3.5,"Abyss, The (1989)",62
380,1127,4.0,"Abyss, The (1989)",62
385,1127,3.0,"Abyss, The (1989)",62
387,1127,4.5,"Abyss, The (1989)",62
392,1127,3.0,"Abyss, The (1989)",62
414,1127,3.0,"Abyss, The (1989)",62
428,1127,2.5,"Abyss, The (1989)",62
452,1127,5.0,"Abyss, The (1989)",62
469,1127,5.0,"Abyss, The (1989)",62
477,1127,2.5,"Abyss, The (1989)",62
480,1127,3.5,"Abyss, The (1989)",62
509,1127,3.5,"Abyss, The (1989)",62
514,1127,3.5,"Abyss, The (1989)",62
555,1127,3.0,"Abyss, The (1989)",62
560,1127,4.0,"Abyss, The (1989)",62
561,1127,3.0,"Abyss, The (1989)",62
570,1127,4.5,"Abyss, The (1989)",62
573,1127,0.5,"Abyss, The (1989)",62
577,1127,3.0,"Abyss, The (1989)",62
580,1127,4.0,"Abyss, The (1989)",62
590,1127,3.5,"Abyss, The (1989)",62
591,1127,3.0,"Abyss, The (1989)",62
599,1127,3.5,"Abyss, The (1989)",62
600,1127,3.5,"Abyss, The (1989)",62
603,1127,1.0,"Abyss, The (1989)",62
608,1127,3.0,"Abyss, The (1989)",62
610,1127,4.0,"Abyss, The (1989)",62
1,1136,5.0,Monty Python and the Holy Grail (1975),136
4,1136,5.0,Monty Python and the Holy Grail (1975),136
16,1136,4.0,Monty Python and the Holy Grail (1975),136
18,1136,4.5,Monty Python and the Holy Grail (1975),136
19,1136,3.0,Monty Python and the Holy Grail (1975),136
23,1136,3.0,Monty Python and the Holy Grail (1975),136
28,1136,3.5,Monty Python and the Holy Grail (1975),136
29,1136,4.0,Monty Python and the Holy Grail (1975),136
31,1136,3.0,Monty Python and the Holy Grail (1975),136
39,1136,4.0,Monty Python and the Holy Grail (1975),136
45,1136,5.0,Monty Python and the Holy Grail (1975),136
50,1136,4.0,Monty Python and the Holy Grail (1975),136
57,1136,5.0,Monty Python and the Holy Grail (1975),136
63,1136,5.0,Monty Python and the Holy Grail (1975),136
64,1136,4.0,Monty Python and the Holy Grail (1975),136
66,1136,5.0,Monty Python and the Holy Grail (1975),136
68,1136,3.5,Monty Python and the Holy Grail (1975),136
76,1136,5.0,Monty Python and the Holy Grail (1975),136
84,1136,4.0,Monty Python and the Holy Grail (1975),136
87,1136,5.0,Monty Python and the Holy Grail (1975),136
89,1136,2.5,Monty Python and the Holy Grail (1975),136
91,1136,5.0,Monty Python and the Holy Grail (1975),136
104,1136,4.5,Monty Python and the Holy Grail (1975),136
114,1136,3.5,Monty Python and the Holy Grail (1975),136
122,1136,5.0,Monty Python and the Holy Grail (1975),136
128,1136,4.0,Monty Python and the Holy Grail (1975),136
129,1136,3.5,Monty Python and the Holy Grail (1975),136
131,1136,3.0,Monty Python and the Holy Grail (1975),136
135,1136,5.0,Monty Python and the Holy Grail (1975),136
137,1136,5.0,Monty Python and the Holy Grail (1975),136
143,1136,1.0,Monty Python and the Holy Grail (1975),136
152,1136,3.5,Monty Python and the Holy Grail (1975),136
156,1136,5.0,Monty Python and the Holy Grail (1975),136
167,1136,4.0,Monty Python and the Holy Grail (1975),136
169,1136,5.0,Monty Python and the Holy Grail (1975),136
171,1136,5.0,Monty Python and the Holy Grail (1975),136
177,1136,4.5,Monty Python and the Holy Grail (1975),136
180,1136,4.0,Monty Python and the Holy Grail (1975),136
182,1136,4.0,Monty Python and the Holy Grail (1975),136
186,1136,5.0,Monty Python and the Holy Grail (1975),136
187,1136,4.0,Monty Python and the Holy Grail (1975),136
199,1136,5.0,Monty Python and the Holy Grail (1975),136
202,1136,5.0,Monty Python and the Holy Grail (1975),136
204,1136,5.0,Monty Python and the Holy Grail (1975),136
211,1136,4.0,Monty Python and the Holy Grail (1975),136
212,1136,4.0,Monty Python and the Holy Grail (1975),136
216,1136,5.0,Monty Python and the Holy Grail (1975),136
217,1136,2.0,Monty Python and the Holy Grail (1975),136
219,1136,3.5,Monty Python and the Holy Grail (1975),136
221,1136,4.0,Monty Python and the Holy Grail (1975),136
223,1136,3.5,Monty Python and the Holy Grail (1975),136
225,1136,3.0,Monty Python and the Holy Grail (1975),136
226,1136,5.0,Monty Python and the Holy Grail (1975),136
232,1136,3.5,Monty Python and the Holy Grail (1975),136
233,1136,3.0,Monty Python and the Holy Grail (1975),136
239,1136,5.0,Monty Python and the Holy Grail (1975),136
247,1136,2.0,Monty Python and the Holy Grail (1975),136
263,1136,4.0,Monty Python and the Holy Grail (1975),136
266,1136,5.0,Monty Python and the Holy Grail (1975),136
274,1136,3.5,Monty Python and the Holy Grail (1975),136
275,1136,5.0,Monty Python and the Holy Grail (1975),136
279,1136,5.0,Monty Python and the Holy Grail (1975),136
282,1136,5.0,Monty Python and the Holy Grail (1975),136
287,1136,4.0,Monty Python and the Holy Grail (1975),136
288,1136,5.0,Monty Python and the Holy Grail (1975),136
290,1136,4.0,Monty Python and the Holy Grail (1975),136
292,1136,4.0,Monty Python and the Holy Grail (1975),136
298,1136,2.5,Monty Python and the Holy Grail (1975),136
304,1136,4.0,Monty Python and the Holy Grail (1975),136
305,1136,2.5,Monty Python and the Holy Grail (1975),136
307,1136,3.5,Monty Python and the Holy Grail (1975),136
308,1136,4.0,Monty Python and the Holy Grail (1975),136
313,1136,2.0,Monty Python and the Holy Grail (1975),136
318,1136,3.5,Monty Python and the Holy Grail (1975),136
322,1136,5.0,Monty Python and the Holy Grail (1975),136
328,1136,5.0,Monty Python and the Holy Grail (1975),136
329,1136,0.5,Monty Python and the Holy Grail (1975),136
330,1136,4.5,Monty Python and the Holy Grail (1975),136
331,1136,4.5,Monty Python and the Holy Grail (1975),136
334,1136,4.0,Monty Python and the Holy Grail (1975),136
348,1136,4.5,Monty Python and the Holy Grail (1975),136
356,1136,4.0,Monty Python and the Holy Grail (1975),136
357,1136,4.5,Monty Python and the Holy Grail (1975),136
367,1136,3.0,Monty Python and the Holy Grail (1975),136
369,1136,3.5,Monty Python and the Holy Grail (1975),136
370,1136,2.5,Monty Python and the Holy Grail (1975),136
372,1136,3.0,Monty Python and the Holy Grail (1975),136
380,1136,5.0,Monty Python and the Holy Grail (1975),136
381,1136,4.0,Monty Python and the Holy Grail (1975),136
385,1136,4.0,Monty Python and the Holy Grail (1975),136
387,1136,4.5,Monty Python and the Holy Grail (1975),136
391,1136,5.0,Monty Python and the Holy Grail (1975),136
398,1136,5.0,Monty Python and the Holy Grail (1975),136
401,1136,4.0,Monty Python and the Holy Grail (1975),136
409,1136,5.0,Monty Python and the Holy Grail (1975),136
412,1136,5.0,Monty Python and the Holy Grail (1975),136
414,1136,5.0,Monty Python and the Holy Grail (1975),136
418,1136,5.0,Monty Python and the Holy Grail (1975),136
420,1136,5.0,Monty Python and the Holy Grail (1975),136
425,1136,3.5,Monty Python and the Holy Grail (1975),136
428,1136,3.5,Monty Python and the Holy Grail (1975),136
434,1136,5.0,Monty Python and the Holy Grail (1975),136
445,1136,5.0,Monty Python and the Holy Grail (1975),136
448,1136,5.0,Monty Python and the Holy Grail (1975),136
452,1136,5.0,Monty Python and the Holy Grail (1975),136
453,1136,5.0,Monty Python and the Holy Grail (1975),136
457,1136,5.0,Monty Python and the Holy Grail (1975),136
462,1136,4.5,Monty Python and the Holy Grail (1975),136
469,1136,5.0,Monty Python and the Holy Grail (1975),136
474,1136,4.5,Monty Python and the Holy Grail (1975),136
477,1136,4.5,Monty Python and the Holy Grail (1975),136
480,1136,5.0,Monty Python and the Holy Grail (1975),136
483,1136,4.5,Monty Python and the Holy Grail (1975),136
488,1136,5.0,Monty Python and the Holy Grail (1975),136
489,1136,3.5,Monty Python and the Holy Grail (1975),136
509,1136,4.0,Monty Python and the Holy Grail (1975),136
514,1136,4.0,Monty Python and the Holy Grail (1975),136
517,1136,2.0,Monty Python and the Holy Grail (1975),136
520,1136,5.0,Monty Python and the Holy Grail (1975),136
522,1136,4.5,Monty Python and the Holy Grail (1975),136
524,1136,5.0,Monty Python and the Holy Grail (1975),136
525,1136,4.5,Monty Python and the Holy Grail (1975),136
552,1136,5.0,Monty Python and the Holy Grail (1975),136
560,1136,4.0,Monty Python and the Holy Grail (1975),136
572,1136,4.0,Monty Python and the Holy Grail (1975),136
573,1136,4.5,Monty Python and the Holy Grail (1975),136
580,1136,5.0,Monty Python and the Holy Grail (1975),136
590,1136,3.5,Monty Python and the Holy Grail (1975),136
596,1136,4.0,Monty Python and the Holy Grail (1975),136
597,1136,4.0,Monty Python and the Holy Grail (1975),136
599,1136,4.5,Monty Python and the Holy Grail (1975),136
600,1136,4.5,Monty Python and the Holy Grail (1975),136
601,1136,4.0,Monty Python and the Holy Grail (1975),136
606,1136,4.0,Monty Python and the Holy Grail (1975),136
608,1136,3.0,Monty Python and the Holy Grail (1975),136
610,1136,5.0,Monty Python and the Holy Grail (1975),136
1,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
4,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
7,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
15,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
16,1196,3.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
17,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
18,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
19,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
21,1196,4.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
27,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
28,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
30,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
31,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
32,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
39,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
42,1196,3.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
45,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
51,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
52,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
57,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
59,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
62,1196,4.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
63,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
64,1196,3.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
66,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
68,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
69,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
72,1196,4.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
75,1196,4.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
76,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
77,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
79,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
82,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
84,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
86,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
91,1196,4.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
95,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
103,1196,4.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
112,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
115,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
118,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
122,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
123,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
124,1196,4.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
128,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
129,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
131,1196,2.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
132,1196,2.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
135,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
137,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
140,1196,3.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
141,1196,3.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
149,1196,2.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
153,1196,0.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
160,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
164,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
165,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
166,1196,4.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
167,1196,4.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
171,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
177,1196,3.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
180,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
182,1196,3.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
183,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
186,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
187,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
193,1196,4.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
195,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
198,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
199,1196,3.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
200,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
201,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
202,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
210,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
211,1196,4.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
212,1196,3.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
215,1196,4.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
217,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
219,1196,4.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
220,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
225,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
226,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
227,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
228,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
231,1196,3.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
232,1196,4.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
234,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
239,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
244,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
246,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
247,1196,4.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
248,1196,3.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
249,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
254,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
256,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
263,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
264,1196,3.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
265,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
266,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
267,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
268,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
274,1196,4.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
276,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
279,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
288,1196,4.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
290,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
292,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
294,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
298,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
303,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
304,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
305,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
307,1196,3.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
308,1196,2.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
312,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
313,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
318,1196,3.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
323,1196,4.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
325,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
328,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
330,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
332,1196,4.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
334,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
335,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
343,1196,3.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
348,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
352,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
354,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
357,1196,4.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
362,1196,4.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
363,1196,1.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
365,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
367,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
368,1196,3.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
369,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
370,1196,2.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
372,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
375,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
376,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
380,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
381,1196,3.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
382,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
383,1196,3.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
385,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
387,1196,4.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
391,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
399,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
400,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
407,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
408,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
414,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
416,1196,2.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
425,1196,3.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
428,1196,3.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
432,1196,3.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
434,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
438,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
441,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
448,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
452,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
453,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
462,1196,2.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
464,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
465,1196,3.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
466,1196,2.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
469,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
474,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
475,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
477,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
480,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
483,1196,4.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
493,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
494,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
509,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
510,1196,3.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
514,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
522,1196,4.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
524,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
525,1196,4.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
527,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
534,1196,4.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
540,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
548,1196,3.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
549,1196,2.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
552,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
554,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
555,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
557,1196,3.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
560,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
561,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
562,1196,3.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
567,1196,2.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
570,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
571,1196,3.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
572,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
573,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
577,1196,3.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
580,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
582,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
586,1196,4.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
590,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
593,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
596,1196,3.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
597,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
599,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
600,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
603,1196,3.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
606,1196,4.5,Star Wars: Episode V - The Empire Strikes Back (1980),211
607,1196,3.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
608,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
610,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),211
1,1197,5.0,"Princess Bride, The (1987)",142
4,1197,5.0,"Princess Bride, The (1987)",142
16,1197,4.0,"Princess Bride, The (1987)",142
17,1197,3.5,"Princess Bride, The (1987)",142
19,1197,5.0,"Princess Bride, The (1987)",142
24,1197,4.0,"Princess Bride, The (1987)",142
27,1197,5.0,"Princess Bride, The (1987)",142
28,1197,2.5,"Princess Bride, The (1987)",142
31,1197,5.0,"Princess Bride, The (1987)",142
32,1197,5.0,"Princess Bride, The (1987)",142
39,1197,5.0,"Princess Bride, The (1987)",142
42,1197,5.0,"Princess Bride, The (1987)",142
45,1197,5.0,"Princess Bride, The (1987)",142
57,1197,5.0,"Princess Bride, The (1987)",142
64,1197,4.5,"Princess Bride, The (1987)",142
66,1197,4.0,"Princess Bride, The (1987)",142
68,1197,5.0,"Princess Bride, The (1987)",142
79,1197,4.0,"Princess Bride, The (1987)",142
84,1197,4.0,"Princess Bride, The (1987)",142
89,1197,2.0,"Princess Bride, The (1987)",142
91,1197,5.0,"Princess Bride, The (1987)",142
98,1197,5.0,"Princess Bride, The (1987)",142
100,1197,3.5,"Princess Bride, The (1987)",142
103,1197,3.5,"Princess Bride, The (1987)",142
111,1197,3.5,"Princess Bride, The (1987)",142
122,1197,5.0,"Princess Bride, The (1987)",142
129,1197,5.0,"Princess Bride, The (1987)",142
135,1197,5.0,"Princess Bride, The (1987)",142
137,1197,3.5,"Princess Bride, The (1987)",142
141,1197,3.5,"Princess Bride, The (1987)",142
148,1197,3.0,"Princess Bride, The (1987)",142
159,1197,4.0,"Princess Bride, The (1987)",142
165,1197,5.0,"Princess Bride, The (1987)",142
166,1197,4.5,"Princess Bride, The (1987)",142
167,1197,4.5,"Princess Bride, The (1987)",142
169,1197,4.0,"Princess Bride, The (1987)",142
171,1197,4.0,"Princess Bride, The (1987)",142
177,1197,5.0,"Princess Bride, The (1987)",142
180,1197,4.0,"Princess Bride, The (1987)",142
182,1197,3.5,"Princess Bride, The (1987)",142
186,1197,4.0,"Princess Bride, The (1987)",142
193,1197,3.0,"Princess Bride, The (1987)",142
198,1197,5.0,"Princess Bride, The (1987)",142
199,1197,4.0,"Princess Bride, The (1987)",142
200,1197,5.0,"Princess Bride, The (1987)",142
201,1197,5.0,"Princess Bride, The (1987)",142
202,1197,4.0,"Princess Bride, The (1987)",142
215,1197,4.5,"Princess Bride, The (1987)",142
216,1197,3.0,"Princess Bride, The (1987)",142
219,1197,3.5,"Princess Bride, The (1987)",142
220,1197,4.5,"Princess Bride, The (1987)",142
221,1197,4.5,"Princess Bride, The (1987)",142
224,1197,5.0,"Princess Bride, The (1987)",142
225,1197,4.0,"Princess Bride, The (1987)",142
226,1197,4.5,"Princess Bride, The (1987)",142
232,1197,4.0,"Princess Bride, The (1987)",142
239,1197,4.5,"Princess Bride, The (1987)",142
244,1197,5.0,"Princess Bride, The (1987)",142
247,1197,5.0,"Princess Bride, The (1987)",142
251,1197,5.0,"Princess Bride, The (1987)",142
258,1197,5.0,"Princess Bride, The (1987)",142
263,1197,4.0,"Princess Bride, The (1987)",142
266,1197,4.0,"Princess Bride, The (1987)",142
267,1197,5.0,"Princess Bride, The (1987)",142
268,1197,5.0,"Princess Bride, The (1987)",142
274,1197,4.0,"Princess Bride, The (1987)",142
